ID,name,city,address,opening_hours,lat,lon,rating,Обслуживание,Отношение к клиентам,Персонал,Время ожидания,Кредит,Банкомат,Расположение,Вклад
11601983561,СберБанк,Омск,"Космический просп., 18Д, посёлок Чкаловский, Омск","'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': 09:30-18:30, 'sun': выходной",54.970226,73.448749,"4,6",79.0,72.0,73.0,77.0,,70.0,100.0,
1132608495,СберБанк,Омск,"ул. Конева, 20/1, Омск","'mon': 09:30-19:00, 'tue': 09:30-19:00, 'wed': 09:30-19:00, 'thu': 09:30-19:00, 'fri': 09:30-19:00, 'sat': 09:30-19:00, 'sun': выходной",54.979576,73.314979,"4,5",88.0,90.0,92.0,72.0,,68.0,100.0,
36967156406,Сбербанк,Омск,"ул. 70 лет Октября, 19, Омск","'mon': 10:00-21:00, 'tue': 10:00-21:00, 'wed': 10:00-21:00, 'thu': 10:00-21:00, 'fri': 10:00-21:00, 'sat': 10:00-21:00, 'sun': 10:00-21:00",54.980684,73.322074,"4,2",,,,,,,,
1193744532,СберБанк,Омск,"ул. Косенкова, 16А, микрорайон Береговой, Омск","'mon': выходной, 'tue': 08:30-13:00,14:00-17:15, 'wed': 08:30-13:00,14:00-17:15, 'thu': выходной, 'fri': 08:30-13:00,14:00-17:15, 'sat': 08:30-13:15, 'sun': выходной",55.175756,73.217951,"4,1",,,,,,,,
1102358486,СберБанк,Омск,"просп. Карла Маркса, 64, Омск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",54.945131,73.385131,"4,4",74.0,75.0,83.0,72.0,,,,
1074302549,СберБанк,Омск,"просп. Карла Маркса, 16, Омск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",54.970583,73.382468,"4,4",98.0,97.0,97.0,81.0,,50.0,,
1126321348,СберБанк,Омск,"Иркутская ул., 70/1, Омск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",54.988108,73.401529,"4,4",76.0,76.0,82.0,56.0,,,90.0,
1026315469,СберБанк,Омск,"ул. Ватутина, 5Б, Омск","'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:30, 'sun': выходной",54.98837,73.27496,"4,6",86.0,88.0,88.0,61.0,,70.0,100.0,
1123554743,СберБанк,Омск,"ул. Кирова, 10, корп. 2, Омск","'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:30, 'sun': выходной",54.94745,73.418042,"4,3",83.0,82.0,83.0,52.0,,39.0,,
1571187736,СберБанк,Омск,"15-я Рабочая ул., 24, Омск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",54.939477,73.423869,"4,4",74.0,74.0,80.0,67.0,,79.0,94.0,
1115459730,СберБанк,Омск,"ул. Котельникова, 10, Омск","'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-15:30, 'sun': выходной",54.936166,73.377894,"4,5",85.0,87.0,85.0,56.0,,,,
1037865516,СберБанк,Омск,"Сибирский просп., 12, Омск","'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:00-19:30, 'sun': выходной",54.910731,73.456238,"4,6",87.0,89.0,87.0,78.0,,80.0,92.0,
1098695198,СберБанк,Омск,"3-я Молодёжная ул., 49, Омск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",54.950542,73.454827,"4,3",84.0,83.0,85.0,44.0,,,,
1161785670,СберБанк,Омск,"ул. 12 Декабря, 115, Омск","'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:30, 'sun': выходной",54.951069,73.327931,"4,6",91.0,90.0,89.0,70.0,,,,
1005423306,СберБанк,Омск,"ул. Богдана Хмельницкого, 214, Омск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",54.960118,73.413043,"4,2",82.0,,80.0,,,,,
1013396269,СберБанк,Омск,"6-я Станционная ул., 39, Омск","'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:30, 'sun': выходной",54.924368,73.472142,"4,4",86.0,86.0,90.0,55.0,,30.0,92.0,
1042087280,СберБанк,Омск,"ул. Олега Кошевого, 21/1, Омск","'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-19:00, 'sun': выходной",54.933088,73.329548,"4,6",86.0,83.0,84.0,54.0,,71.0,100.0,
1211522234,СберБанк,Омск,"ул. Гуртьева, 37/1, Омск","'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': 09:30-18:30, 'sun': выходной",54.91996,73.41185,"4,7",81.0,84.0,88.0,55.0,,,,
1113728104,СберБанк,Омск,"3, микрорайон Входной, Омск","'mon': выходной, 'tue': 08:30-13:00,14:00-17:45, 'wed': 08:30-13:00,14:00-17:45, 'thu': 08:30-13:00,14:00-17:45, 'fri': 08:30-13:00,14:00-17:45, 'sat': 08:30-13:00,14:00-17:45, 'sun': выходной",54.950257,73.169972,"4,2",,,,,,,,
1127009164,СберБанк,Омск,"Мельничная ул., 87, корп. 1, Омск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",54.912274,73.314129,"4,6",82.0,84.0,87.0,71.0,,,93.0,
1174715237,СберБанк,Омск,"Российская ул., 13, микрорайон Крутая Горка, Омск","'mon': выходной, 'tue': 08:30-17:45, 'wed': 08:30-17:45, 'thu': 08:30-17:45, 'fri': 08:30-17:45, 'sat': 08:30-17:45, 'sun': выходной",55.369899,73.220655,"4,4",82.0,90.0,90.0,,,,,
1251517371,СберБанк,Черноголовка,"Лесная ул., 9, Черноголовка","'mon': 08:30-18:30, 'tue': 08:30-18:30, 'wed': 08:30-18:30, 'thu': 08:30-18:30, 'fri': 08:30-18:30, 'sat': 09:00-15:00, 'sun': выходной",56.013678,38.376954,"4,5",75.0,75.0,76.0,52.0,,14.0,,
42900082193,СберБанк,Лянтор,"13, 6-й микрорайон, Лянтор","'mon': выходной, 'tue': 09:00-18:15, 'wed': 09:00-18:15, 'thu': 09:00-18:15, 'fri': 09:00-18:15, 'sat': 09:00-17:45, 'sun': выходной",61.620802,72.169209,"4,5",,,,,,,,
141310014139,СберБанк,Лянтор,"35/1, 1-й микрорайон, Лянтор","'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-14:30, 'sun': выходной",61.627627,72.161224,"4,6",94.0,93.0,94.0,,,,,
1034998365,СберБанк,Сарапул,"ул. Азина, 33, Сарапул","'mon': 09:00-16:00, 'tue': 09:00-16:00, 'wed': 09:00-16:00, 'thu': 09:00-16:00, 'fri': 09:00-16:00, 'sat': выходной, 'sun': выходной",56.473262,53.806162,"4,2",80.0,75.0,94.0,,,,,
202929033370,СберБанк,Сарапул,"ул. Ленина, 1, Сарапул","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",56.460183,53.802861,"4,5",85.0,83.0,100.0,,,,,
1047372766,СберБанк,Сарапул,"ул. Раскольникова, 152Б, Сарапул","'mon': 09:00-15:00, 'tue': выходной, 'wed': выходной, 'thu': выходной, 'fri': выходной, 'sat': выходной, 'sun': выходной",56.474373,53.816694,"4,4",86.0,76.0,80.0,83.0,,,,
117454854086,СберБанк,Сарапул,"ул. 20 лет Победы, 1А, Сарапул","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",56.443707,53.746841,"4,4",61.0,67.0,73.0,,,,,
1130458455,СберБанк,Сарапул,"Электрозаводская ул., 1, Сарапул","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",56.4463,53.77249,"4,4",88.0,89.0,95.0,,,,,
27799398107,СберБанк,Жирновск,"ул. Ломоносова, 39, Жирновск","'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",50.975622,44.779867,,,,,,,,,
1141867551,СберБанк,Жирновск,"ул. Ломоносова, 50, Жирновск","'mon': 09:00-21:00, 'tue': 09:00-21:00, 'wed': 09:00-21:00, 'thu': 09:00-21:00, 'fri': 09:00-21:00, 'sat': 09:00-21:00, 'sun': 09:00-21:00",50.977403,44.775447,,,,,,,,,
1037657379,СберБанк,Краснотурьинск,"ул. Ленина, 39, Краснотурьинск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",59.764039,60.200524,"4,3",73.0,63.0,76.0,46.0,,,,
1048356838,СберБанк,Краснотурьинск,"ул. Ленина, 15, Краснотурьинск","'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': 09:30-18:30, 'sun': выходной",59.764043,60.187796,"4,4",88.0,90.0,95.0,82.0,,,,
176633646397,СберБанк,Комсомольск-на-Амуре,"просп. Победы, 59, Комсомольск-на-Амуре","'mon': 09:30-19:00, 'tue': 09:30-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:30-19:00, 'sun': выходной",50.58918,137.0585,"4,4",89.0,93.0,90.0,44.0,,,,
1015285943,СберБанк,Комсомольск-на-Амуре,"просп. Ленина, 13, Комсомольск-на-Амуре","'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:30, 'sun': выходной",50.55279,137.01332,"4,5",83.0,84.0,87.0,70.0,,76.0,89.0,
1126721076,СберБанк,Комсомольск-на-Амуре,"просп. Мира, 25, Комсомольск-на-Амуре","'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:00, 'sun': выходной",50.54224,137.02055,"4,5",84.0,83.0,86.0,82.0,,,,
1032802945,СберБанк,Комсомольск-на-Амуре,"просп. Ленина, 60, Комсомольск-на-Амуре","'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:30, 'sun': выходной",50.54203,136.99325,"4,4",80.0,81.0,89.0,63.0,,56.0,86.0,
1177444594,СберБанк,Комсомольск-на-Амуре,"ул. Дикопольцева, 33, Комсомольск-на-Амуре","'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 08:30-18:00, 'sun': выходной",50.54666,136.96495,"4,6",78.0,79.0,79.0,61.0,,67.0,100.0,
1098566961,СберБанк,Комсомольск-на-Амуре,"ул. Аллея Труда, 57/8, Комсомольск-на-Амуре","'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:00, 'sun': выходной",50.53032,137.00206,"4,5",84.0,84.0,85.0,72.0,,38.0,,
1022091159,СберБанк,Шадринск,"ул. Свердлова, 86, Шадринск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",56.086685,63.630983,"4,7",81.0,83.0,85.0,59.0,,43.0,,
1142168486,СберБанк,Шадринск,"ул. Ефремова, 8, Шадринск","'mon': 09:00-17:30, 'tue': 09:00-17:30, 'wed': 09:00-17:30, 'thu': 09:00-17:30, 'fri': 09:00-17:30, 'sat': 09:00-17:30, 'sun': выходной",56.087985,63.611798,"4,4",86.0,95.0,100.0,,,,,
1235628372,СберБанк,Зима,"ул. Ленина, 2, Зима","'mon': 09:00-17:30, 'tue': 09:00-17:30, 'wed': 09:00-17:30, 'thu': 09:00-17:30, 'fri': 09:00-17:30, 'sat': 09:00-17:30, 'sun': выходной",53.92059,102.04798,"4,3",87.0,92.0,93.0,,,,,
162737392853,СберБанк,Зима,"Донской пер., 1, Зима","'mon': 09:30-18:00, 'tue': 09:30-18:00, 'wed': 09:30-18:00, 'thu': 09:30-18:00, 'fri': 09:30-18:00, 'sat': 09:00-18:00, 'sun': выходной",53.92859,102.05451,"4,3",,,,,,,,
40158012604,СберБанк,Лыткарино,"Спортивная ул., 1, Лыткарино","'mon': 09:00-19:30, 'tue': 09:00-19:30, 'wed': 09:00-19:30, 'thu': 09:00-19:30, 'fri': 09:00-19:30, 'sat': 09:00-19:30, 'sun': выходной",55.581419,37.910809,"4,3",69.0,61.0,68.0,62.0,,,,
1059138854,СберБанк,Лыткарино,"10, 5-й микрорайон, 1-й квартал, Лыткарино","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",55.586194,37.897764,"4,2",79.0,76.0,81.0,67.0,,13.0,91.0,
1093638748,СберБанк,Игрим,"Кооперативная ул., 50Б, п. г. т. Игрим","'mon': 09:00-17:15, 'tue': 09:00-17:15, 'wed': 09:00-17:15, 'thu': 09:00-17:15, 'fri': 09:00-17:15, 'sat': 09:00-17:15, 'sun': выходной",63.196796,64.422796,"4,3",75.0,82.0,90.0,,,,,
1008552738,СберБанк,Бологое,"площадь Ленина, 6, Бологое","'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",57.88476,34.054859,"4,3",84.0,88.0,92.0,60.0,,29.0,,
1601499382,СберБанк,Кузнецк,"Стекловская ул., 89, Кузнецк","'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",53.118895,46.598413,"4,7",90.0,87.0,89.0,91.0,,,,
237783356304,СберБанк,Кузнецк,"ул. Молодой Гвардии, 125, Кузнецк","'mon': 08:00-17:00, 'tue': 08:00-17:00, 'wed': 08:00-17:00, 'thu': 08:00-17:00, 'fri': 08:00-17:00, 'sat': 08:00-17:00, 'sun': выходной",53.111715,46.620882,"4,4",82.0,80.0,81.0,,,,,
1112773768,СберБанк,Кузнецк,"ул. Белинского, 82, Кузнецк","'mon': 08:30-17:00, 'tue': 08:30-17:00, 'wed': 08:30-17:00, 'thu': 08:30-17:00, 'fri': 08:30-17:00, 'sat': 08:30-17:00, 'sun': выходной",53.118151,46.587828,"4,7",81.0,79.0,85.0,87.0,,,,
68113500890,СберБанк,Кузнецк,"ул. Победы, 43, Кузнецк","'mon': 08:30-17:00, 'tue': 08:30-17:00, 'wed': 08:30-17:00, 'thu': 08:30-17:00, 'fri': 08:30-17:00, 'sat': 08:30-17:00, 'sun': выходной",53.105454,46.58646,"4,5",80.0,83.0,85.0,,,,,
123607373895,СберБанк,Кузнецк,"ул. Белинского, 2Е, Кузнецк","'mon': 08:30-17:00, 'tue': 08:30-17:00, 'wed': 08:30-17:00, 'thu': 08:30-17:00, 'fri': 08:30-17:00, 'sat': 08:30-17:00, 'sun': выходной",53.121567,46.550437,"4,6",93.0,100.0,100.0,,,,,
1178701689,СберБанк,Белгород,"Гражданский просп., 52, Белгород","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",50.595386,36.59158,"4,7",78.0,75.0,78.0,72.0,40.0,62.0,88.0,
1123143658,СберБанк,Белгород,"Народный бул., 89, Белгород","'mon': 08:00-18:00, 'tue': 08:00-18:00, 'wed': 08:00-18:00, 'thu': 08:00-18:00, 'fri': 08:00-18:00, 'sat': 08:00-17:00, 'sun': выходной",50.601117,36.583483,"4,6",78.0,75.0,80.0,68.0,56.0,65.0,95.0,
195175781921,СберБанк,Белгород,"ул. Костюкова, 63, Белгород","'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': выходной, 'sun': выходной",50.577899,36.590183,"4,7",84.0,84.0,88.0,66.0,,77.0,100.0,
1027072450,СберБанк,Белгород,"ул. Князя Трубецкого, 24, Белгород","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",50.592671,36.59624,"4,7",86.0,83.0,85.0,78.0,,,100.0,
1049968604,СберБанк,Белгород,"Белгородский просп., 54, Белгород","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",50.60192,36.596174,"4,5",77.0,76.0,80.0,62.0,,43.0,100.0,
1014122269,СберБанк,Белгород,"ул. Апанасенко, 97, Белгород","'mon': 09:30-18:30, 'tue': 09:30-18:30, 'wed': 09:30-18:30, 'thu': 09:30-18:30, 'fri': 09:30-18:30, 'sat': 09:30-18:30, 'sun': выходной",50.583528,36.566402,"4,4",92.0,89.0,94.0,85.0,,,,
1033276013,СберБанк,Белгород,"ул. Победы, 124, Белгород","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",50.595197,36.574783,"4,5",84.0,86.0,84.0,72.0,,,,
1064974660,СберБанк,Белгород,"ул. Королёва, 2Г, Белгород","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",50.571962,36.574028,"4,5",84.0,85.0,87.0,83.0,,50.0,,
1088894061,СберБанк,Белгород,"ул. Некрасова, 5Б/8, Белгород","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",50.615772,36.582561,"4,7",87.0,86.0,88.0,76.0,,63.0,86.0,
99400283975,СберБанк,Белгород,"ул. Губкина, 17А, Белгород","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-17:30, 'sun': выходной",50.566231,36.574065,"4,5",72.0,70.0,73.0,53.0,,74.0,95.0,
1105526177,СберБанк,Белгород,"бул. Юности, 10, Белгород","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",50.561495,36.56434,"4,4",73.0,73.0,71.0,62.0,,78.0,90.0,
100775826072,СберБанк,Белгород,"ул. Будённого, 2А, Белгород","'mon': 09:00-17:30, 'tue': 09:00-17:30, 'wed': 09:00-17:30, 'thu': 09:00-17:30, 'fri': 09:00-17:30, 'sat': 09:00-17:30, 'sun': выходной",50.566861,36.558223,"4,6",76.0,81.0,81.0,65.0,,74.0,92.0,
1051841001,СберБанк,Белгород,"ул. Мичурина, 31, Белгород","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",50.612605,36.589035,"4,4",73.0,76.0,80.0,65.0,,67.0,93.0,
1065284327,СберБанк,Белгород,"ул. Железнякова, 18А, Белгород","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",50.632526,36.57621,"4,6",92.0,92.0,93.0,75.0,,55.0,,
1080856105,СберБанк,Белгород,"просп. Богдана Хмельницкого, 160, Белгород","'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",50.638766,36.571625,"4,4",79.0,78.0,79.0,77.0,,,,
1085309376,СберБанк,Коломна,"площадь Восстания, 7, Коломна","'mon': 09:00-18:30, 'tue': 09:00-18:30, 'wed': 09:00-18:30, 'thu': 09:00-18:30, 'fri': 09:00-18:30, 'sat': 09:00-18:30, 'sun': выходной",55.084164,38.804554,"4,5",80.0,75.0,78.0,63.0,,57.0,86.0,
33227499426,СберБанк,Коломна,"ул. Фрунзе, 46, Коломна","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",55.08205,38.778155,"4,6",70.0,68.0,77.0,59.0,,63.0,62.0,
1138490873,СберБанк,Коломна,"Зелёная ул., 31, Коломна","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",55.07758,38.774946,"4,7",67.0,66.0,69.0,60.0,,,,
178021292090,СберБанк,Коломна,"Советская площадь, 5, Коломна","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",55.092052,38.768196,"4,2",69.0,70.0,77.0,38.0,,,,
116299456055,СберБанк,Коломна,"площадь Двух Революций, 1, Коломна","'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",55.101935,38.754896,"4,6",78.0,78.0,83.0,60.0,,82.0,96.0,
1182617172,СберБанк,Коломна,"ул. Спирина, 1А, Коломна","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",55.057332,38.748554,"4,8",81.0,81.0,84.0,76.0,,91.0,89.0,
1160921868,СберБанк,Минеральные Воды,"просп. 22-го Партсъезда, 9, Минеральные Воды","'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': 09:00-13:00",44.209774,43.139543,"4,7",83.0,83.0,84.0,74.0,,64.0,96.0,
1672318087,СберБанк,Минеральные Воды,"просп. 22-го Партсъезда, 137/3, Минеральные Воды","'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",44.193834,43.131526,"4,7",86.0,89.0,90.0,60.0,,33.0,,
1608648679,СберБанк,Минеральные Воды,"Ставропольская ул., 27А, Минеральные Воды","'mon': 08:15-17:15, 'tue': 08:15-17:15, 'wed': 08:15-17:15, 'thu': 08:15-17:15, 'fri': 08:15-17:15, 'sat': 08:15-17:15, 'sun': выходной",44.209957,43.122085,"4,3",70.0,74.0,71.0,42.0,,45.0,100.0,
87625474751,СберБанк,Ефремов,"ул. Свердлова, 53, Ефремов","'mon': 08:00-18:00, 'tue': 08:00-18:00, 'wed': 08:00-18:00, 'thu': 08:00-18:00, 'fri': 08:00-18:00, 'sat': 08:00-18:00, 'sun': выходной",53.144943,38.1143,"4,5",85.0,82.0,86.0,76.0,,67.0,,
1067793741,СберБанк,Ефремов,"ул. Мира, 2В, Ефремов","'mon': 08:30-18:00, 'tue': 08:30-18:00, 'wed': 08:30-18:00, 'thu': 08:30-18:00, 'fri': 08:30-18:00, 'sat': 08:30-18:00, 'sun': выходной",53.149043,38.086116,"4,3",74.0,76.0,76.0,68.0,,,,
1636803774,СберБанк,Коряжма,"ул. Кирова, 29К1, Коряжма","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': 09:00-18:00, 'sun': выходной",61.31066,47.17658,"4,5",93.0,84.0,91.0,83.0,,,,
1035249310,СберБанк,Коряжма,"просп. Ленина, 21А, Коряжма","'mon': 09:15-17:30, 'tue': 09:15-17:30, 'wed': 09:15-17:30, 'thu': 09:15-17:30, 'fri': 09:15-17:30, 'sat': 09:15-17:30, 'sun': выходной",61.31387,47.173537,"4,3",,,,,,,,
1562745039,СберБанк,Баксан,"просп. Ленина, 64, Баксан","'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",43.684182,43.535323,"4,4",85.0,83.0,85.0,81.0,,,,
1049790377,СберБанк,Элиста,"ул. В.И. Ленина, 305, Элиста","'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",46.310707,44.281075,"4,6",77.0,79.0,86.0,80.0,43.0,,,
1041523985,СберБанк,Элиста,"22, 3-й микрорайон, Элиста","'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",46.316172,44.267964,"4,4",81.0,79.0,78.0,75.0,,,91.0,
1570841138,СберБанк,Элиста,"25, 9-й микрорайон, Элиста","'mon': 08:30-17:30, 'tue': 08:30-17:30, 'wed': 08:30-17:30, 'thu': 08:30-17:30, 'fri': 08:30-17:30, 'sat': 08:30-17:30, 'sun': выходной",46.301881,44.312218,"4,8",95.0,96.0,97.0,88.0,,,82.0,
