ID,name,city,address,opening_hours,lat,lon,rating,Обслуживание,Отношение к клиентам,Персонал,Время ожидания,Кредит,Банкомат,Расположение,Вклад,load_time
231412195610,Альфа-Банк,Салават,"бул. Космонавтов, 13, Салават","'mon': выходной, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",53.352386,55.926504,"4,0",70.0,73.0,75.0,46.0,,,,,2024-06-23 20:49:32
36175851030,Альфа-Банк,Самара,"Московское ш., 47, Самара","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",53.223129,50.191812,"4,5",77.0,74.0,78.0,83.0,69.0,100.0,90.0,,2024-06-23 16:03:14
114949527086,Альфа-Банк,Самара,"ул. Гагарина, 64, Самара","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",53.20097,50.188498,"4,4",70.0,66.0,69.0,74.0,67.0,,100.0,,2024-06-23 16:03:14
56970827519,Альфа-Банк,Самара,"Воронежская ул., 3, Самара","'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 10:00-16:00, 'sun': выходной",53.215995,50.25667,"4,4",72.0,69.0,74.0,60.0,69.0,66.0,96.0,,2024-06-23 16:03:14
172409579033,Альфа-Банк,Самара,"ул. Мичурина, 19В, Самара","'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-15:00, 'sun': выходной",53.203451,50.140536,"4,3",73.0,69.0,77.0,75.0,56.0,68.0,74.0,92.0,2024-06-23 16:03:14
214335329955,Альфа-Банк,Самара,"ул. Агибалова, 76, Самара","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",53.193634,50.121915,"4,4",72.0,70.0,80.0,68.0,58.0,86.0,100.0,75.0,2024-06-23 16:03:14
237662984022,Альфа-Банк,Самара,"Садовая ул., 256, Самара","'mon': 09:00-18:00, 'tue': 09:00-17:00, 'wed': выходной, 'thu': 09:00-18:00, 'fri': 09:00-16:45, 'sat': выходной, 'sun': выходной",53.202421,50.120127,"4,8",95.0,95.0,96.0,98.0,92.0,,,,2024-06-23 16:03:14
38713339696,Альфа-Банк,Вологда,"ул. Ленина, 5, Вологда","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",59.221211,39.893868,"4,6",81.0,80.0,87.0,71.0,80.0,83.0,,,2024-06-23 18:32:37
44882915799,Альфа-Банк,Иваново,"Почтовая ул., 9/18, Иваново","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",56.997515,40.975169,"4,3",61.0,59.0,60.0,54.0,69.0,73.0,,,2024-06-23 18:05:29
62663757836,Альфа-Банк,Жуковский,"ул. Гагарина, 24, Жуковский","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",55.605495,38.102483,"4,7",79.0,76.0,83.0,75.0,63.0,81.0,100.0,,2024-06-23 21:54:28
114275077697,Альфа-Банк,Братск,"ул. Кирова, 18, Братск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",56.15452,101.62493,"4,5",87.0,85.0,83.0,,,,,,2024-06-23 19:35:50
157983074069,Альфа-Банк,Псков,"ул. Яна Фабрициуса, 27, Псков","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': 10:00-18:00, 'sun': выходной",57.804718,28.358502,"4,6",88.0,88.0,89.0,93.0,74.0,,83.0,,2024-06-23 19:47:34
1730737614,Альфа-Банк,Псков,"Рижский просп., 16, Псков","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",57.817002,28.315015,"4,5",85.0,83.0,84.0,87.0,95.0,,,80.0,2024-06-23 19:47:34
168410569003,Альфа-Банк,Апшеронск,"ул. Ворошилова, 8А, Апшеронск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",44.453901,39.7485,"4,5",100.0,100.0,,,,,,,2024-06-24 09:54:34
203369574816,Альфа-Банк,Тюмень,"ул. Республики, 162, Тюмень","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",57.133442,65.576,"4,3",71.0,70.0,74.0,70.0,70.0,79.0,94.0,,2024-06-23 16:35:12
1134981333,Альфа-Банк,Тюмень,"ул. Ленина, 57А, Тюмень","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",57.154313,65.534696,"4,4",76.0,74.0,81.0,78.0,71.0,,100.0,,2024-06-23 16:35:12
1403139411,Альфа-Банк,Тюмень,"ул. 50 лет Октября, 3, корп. 1, Тюмень","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",57.153107,65.568922,"4,7",88.0,85.0,93.0,93.0,84.0,87.0,100.0,,2024-06-23 16:35:12
47620196192,Альфа-Банк,Тюмень,"ул. Пермякова, 23А, Тюмень","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",57.118793,65.580376,"4,4",72.0,73.0,79.0,68.0,18.0,,100.0,,2024-06-23 16:35:12
1077652211,Альфа-Банк,Тюмень,"ул. 8 Марта, 2/13, Тюмень","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",57.155103,65.544183,"4,8",95.0,94.0,99.0,96.0,94.0,,,,2024-06-23 16:35:12
1311286975,Альфа-Банк,Тюмень,"ул. Газовиков, 65, Тюмень","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",57.17159,65.557397,"4,8",86.0,87.0,85.0,80.0,96.0,82.0,,,2024-06-23 16:35:12
207618799958,Альфа-Банк,Тюмень,"Советская ул., 55, Тюмень","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-16:45, 'sat': выходной, 'sun': выходной",57.155279,65.547946,"5,0",100.0,100.0,100.0,100.0,100.0,,,,2024-06-23 16:35:12
117150122963,Альфа-Банк,Тюмень,"ул. Республики, 155, Тюмень","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",57.137681,65.571033,"4,4",,,,,,,,,2024-06-23 16:35:12
21377684084,Альфа-Банк,Чусовой,"ул. Мира, 8, Чусовой","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",58.2726,57.8094,"4,4",95.0,94.0,94.0,100.0,,,,,2024-06-24 03:54:41
130238891236,Альфа-Банк,Ясный,"ул. Ленина, 9, Ясный","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",51.036011,59.872785,"5,0",96.0,96.0,96.0,97.0,100.0,,,100.0,2024-06-24 18:15:13
26543531787,Альфа-Банк,пгт. Промышленная,"Коммунистическая ул., 45Г, п. г. т. Промышленная","'mon': 09:00-22:00, 'tue': 09:00-22:00, 'wed': 09:00-22:00, 'thu': 09:00-22:00, 'fri': 09:00-22:00, 'sat': 09:00-22:00, 'sun': 09:00-22:00",54.904499,85.641993,,,,,,,,,,2024-06-24 18:54:35
127519502671,Альфа-Банк,Южноуральск,"ул. Космонавтов, 11, Южноуральск","'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",54.44211,61.269316,,,,,,,,,,2024-06-24 18:13:14
75565027800,Альфа-Банк,Копейск,"Коммунистический просп., 28, Копейск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",55.118071,61.583196,"4,4",100.0,100.0,100.0,,,,,,2024-06-23 20:53:36
1295468980,Альфа-Банк,Сызрань,"Советская ул., 51, Сызрань","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",53.153088,48.467874,"4,5",85.0,85.0,89.0,81.0,85.0,,,100.0,2024-06-23 20:19:35
235397320877,Альфа-Банк,Сызрань,"просп. 50 лет Октября, 54А, Сызрань","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",53.121794,48.399826,"4,3",83.0,75.0,86.0,,,,,,2024-06-23 20:19:35
217601592560,Альфа-Банк,Люберцы,"Октябрьский просп., 151/9, Люберцы","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",55.679641,37.892583,"4,3",62.0,59.0,65.0,55.0,41.0,67.0,75.0,,2024-06-23 19:32:56
34858966808,Альфа-Банк,Людиново,"ул. Ленина, 4, Людиново","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",53.866614,34.447013,"4,5",92.0,92.0,91.0,,,,,,2024-06-24 05:21:22
111536583096,Альфа-Банк,Ступино,"ул. Андропова, 63, Ступино","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",54.886539,38.06691,"4,3",68.0,71.0,73.0,35.0,80.0,,,,2024-06-24 01:16:58
153873352164,Альфа-Банк,Киреевск,"ул. Ленина, 16, Киреевск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",53.928323,37.93147,"4,4",100.0,100.0,100.0,,,,,,2024-06-24 14:02:45
80658617132,Альфа-Банк,Крымск,"ул. Синёва, 9Б, Крымск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",44.929282,37.990445,"4,5",100.0,100.0,100.0,,,,,,2024-06-24 14:27:22
171477803625,Альфа-Банк,Переславль-Залесский,"Ростовская ул., 4, Переславль-Залесский","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",56.739238,38.856421,"4,4",86.0,86.0,95.0,91.0,,,,,2024-06-24 15:47:28
90708694009,Альфа-Банк,Кириши,"просп. Героев, 2, Кириши","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",59.445468,32.017601,"4,7",95.0,100.0,100.0,,,,,,2024-06-24 03:17:06
46786784278,Альфа-Банк,Махачкала,"просп. Имама Шамиля, 36К, Махачкала","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",42.974948,47.483221,"3,9",46.0,48.0,59.0,18.0,,,,,2024-06-23 16:47:26
169265348199,Альфа-Банк,Краснодар,"Красная ул., 176/1, Краснодар","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 09:00-17:00, 'sun': выходной",45.045788,38.97878,"4,4",63.0,59.0,62.0,48.0,81.0,,92.0,70.0,2024-06-23 16:17:53
1688718057,Альфа-Банк,Краснодар,"ул. 1 Мая, 158, Краснодар","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 09:00-17:00, 'sun': выходной",45.055314,39.023112,"4,5",67.0,65.0,70.0,60.0,47.0,56.0,93.0,100.0,2024-06-23 16:17:53
1008428784,Альфа-Банк,Краснодар,"ул. имени Тургенева, 107, Фестивальный микрорайон, Краснодар","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",45.05206,38.958784,"4,4",63.0,63.0,71.0,48.0,47.0,81.0,83.0,,2024-06-23 16:17:53
240049648484,Альфа-Банк,Краснодар,"ул. Красных Партизан, 525, Краснодар","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",45.049739,38.967505,"4,5",65.0,64.0,66.0,62.0,68.0,79.0,,,2024-06-23 16:17:53
1180569314,Альфа-Банк,Краснодар,"Красная ул., 124, Краснодар","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",45.036114,38.975313,"4,3",52.0,49.0,59.0,41.0,44.0,62.0,89.0,33.0,2024-06-23 16:17:53
74527019611,Альфа-Банк,Краснодар,"ул. Селезнёва, 134, Краснодар","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 09:00-17:00, 'sun': выходной",45.02317,39.042355,"4,4",67.0,64.0,67.0,55.0,58.0,65.0,93.0,,2024-06-23 16:17:53
180499219054,Альфа-Банк,Краснодар,"Ставропольская ул., 184, Краснодар","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",45.020602,39.013474,"4,3",60.0,59.0,65.0,42.0,48.0,69.0,100.0,,2024-06-23 16:17:53
116687636390,Альфа-Банк,Краснодар,"ул. Митрофана Седина, 159, Центральный внутригородской округ, микрорайон Центральный, Краснодар","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-16:45, 'sat': выходной, 'sun': выходной",45.036827,38.980873,"4,8",89.0,86.0,88.0,89.0,97.0,76.0,,100.0,2024-06-23 16:17:53
204082025200,Альфа-Банк,Балахна,"Коммунистическая ул., 2, Балахна","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",56.520579,43.550316,"4,5",84.0,89.0,89.0,,,,,,2024-06-24 02:26:27
94867480539,Альфа-Банк,П. Мурино,"бул. Менделеева, 11, корп. 1, Мурино","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",60.052645,30.431292,"4,2",62.0,63.0,64.0,50.0,,32.0,,,2024-06-23 22:16:31
30001196023,Альфа-Банк,Тутаев,"просп. 50-летия Победы, 9А, Тутаев","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",57.864702,39.513979,"4,3",93.0,100.0,100.0,,,,,,2024-06-24 17:21:13
100737644264,Альфа-Банк,Сосновый Бор,"Солнечная ул., 12, Сосновый Бор","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",59.901143,29.085877,"4,7",88.0,85.0,88.0,88.0,93.0,,,,2024-06-24 00:54:08
97853639834,Альфа-Банк,Астрахань,"ул. Кирова, 12, Астрахань","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': 10:00-18:00, 'sun': выходной",46.351882,48.037023,"4,5",76.0,80.0,83.0,61.0,82.0,88.0,90.0,,2024-06-23 17:39:21
36288589454,Альфа-Банк,Краснокаменск,"просп. Шахтёров, 4А, Краснокаменск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",50.09099,118.04139,"4,4",,,,,,,,,2024-06-24 03:04:41
20561411228,Альфа-Банк,Кумертау,"ул. Карла Маркса, 11, Кумертау","'mon': выходной, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",52.756425,55.799294,"3,9",,,,,,,,,2024-06-24 00:47:57
7593713577,Альфа-Банк,Ижевск,"ул. Ленина, 21, Ижевск","'mon': 09:00-20:00, 'tue': 09:00-19:00, 'wed': выходной, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",56.845244,53.222531,"4,5",72.0,70.0,73.0,65.0,86.0,71.0,100.0,91.0,2024-06-23 16:44:45
126340246289,Альфа-Банк,Ижевск,"Пушкинская ул., 216, Ижевск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",56.854547,53.2115,"4,3",74.0,73.0,78.0,77.0,74.0,,,,2024-06-23 16:44:45
115786086912,Альфа-Банк,Ижевск,"Пушкинская ул., 173А, Ижевск","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-16:45, 'sat': выходной, 'sun': выходной",56.841064,53.214877,"4,8",92.0,92.0,93.0,95.0,100.0,,,,2024-06-23 16:44:45
1790151169,Альфа-Банк,Ижевск,"Молодёжная ул., 87, Ижевск","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",56.850117,53.29173,"4,4",85.0,85.0,88.0,83.0,85.0,73.0,100.0,,2024-06-23 16:44:45
177623913374,Альфа-Банк,Тосно,"Вокзальная ул., 16, Тосно","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",59.54352,30.881779,"4,3",94.0,93.0,93.0,,,,,,2024-06-24 05:04:39
37412738943,Альфа-Банк,Краснокамск,"просп. Мира, 6, Краснокамск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",58.082493,55.746572,"4,4",100.0,100.0,100.0,,,,,,2024-06-24 02:49:12
23742626295,Альфа-Банк,Выборг,"Вокзальная ул., 7, Выборг","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",60.712512,28.751919,"4,4",67.0,65.0,62.0,64.0,,,,,2024-06-24 00:02:48
169534357704,Альфа-Банк,Серов,"ул. Ленина, 161, Серов","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",59.605122,60.578205,"5,0",96.0,96.0,95.0,95.0,100.0,,,,2024-06-23 22:49:16
138608844971,Альфа-Банк,Оренбург,"ул. Чкалова, 35/1, Оренбург","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",51.768578,55.13075,"4,6",100.0,100.0,,,,,,,2024-06-23 17:14:18
107693261972,Альфа-Банк,Оренбург,"Салмышская ул., 37, Оренбург","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",51.828587,55.159532,"4,5",81.0,79.0,81.0,79.0,84.0,90.0,100.0,,2024-06-23 17:14:18
79774878340,Альфа-Банк,Оренбург,"ул. Маршала Жукова, 26, Оренбург","'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 10:00-18:00, 'sun': выходной",51.766371,55.11484,"4,4",65.0,61.0,68.0,60.0,42.0,67.0,,,2024-06-23 17:14:18
84140330708,Альфа-Банк,Тихорецк,"ул. Энгельса, 101, Тихорецк","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",45.854241,40.126109,"4,2",70.0,68.0,74.0,,,,,,2024-06-24 01:04:26
1126557326,Альфа-Банк,Бийск,"ул. имени Героя Советского Союза Васильева, 57, Бийск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",52.509617,85.14791,"4,5",84.0,83.0,88.0,69.0,84.0,62.0,,100.0,2024-06-23 19:45:38
64937522549,Альфа-Банк,Анапа,"Крымская ул., 172, Анапа","'mon': 09:00-19:00, 'tue': 09:00-19:00, 'wed': 09:00-19:00, 'thu': 09:00-19:00, 'fri': 09:00-19:00, 'sat': 09:00-18:00, 'sun': выходной",44.896912,37.323131,"4,5",63.0,68.0,74.0,45.0,74.0,13.0,87.0,83.0,2024-06-24 00:11:40
174343447513,Альфа-Банк,Обнинск,"просп. Маркса, 50, Обнинск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",55.117386,36.599125,"4,9",80.0,82.0,84.0,65.0,78.0,,100.0,,2024-06-23 21:31:00
177217660306,Альфа-Банк,Ревда,"ул. Максима Горького, 30, Ревда","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",56.800282,59.906967,"4,4",93.0,92.0,90.0,,,,,,2024-06-24 01:59:22
212860448806,Альфа-Банк,Саранск,"Коммунистическая ул., 52, Саранск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",54.184003,45.179069,"4,4",63.0,61.0,65.0,59.0,62.0,44.0,93.0,80.0,2024-06-23 18:30:42
178007162288,Альфа-Банк,Мурманск,"просп. Ленина, 19А, Мурманск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': 10:00-18:00, 'sun': выходной",68.953244,33.082517,"4,4",81.0,81.0,84.0,80.0,80.0,62.0,100.0,,2024-06-23 18:53:43
198826487174,Альфа-Банк,Мурманск,"Кольский просп., 158, Мурманск","'mon': 10:00-20:00, 'tue': 10:00-20:00, 'wed': 10:00-20:00, 'thu': 10:00-20:00, 'fri': 10:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",68.914482,33.095255,"5,0",97.0,96.0,97.0,98.0,95.0,,,,2024-06-23 18:53:43
19929513238,Альфа-Банк,Мурманск,"просп. Ленина, 82, Мурманск","'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': выходной, 'sun': выходной",68.971254,33.076796,"4,4",63.0,64.0,64.0,45.0,,,,,2024-06-23 18:53:43
87968752993,Альфа-Банк,Шуя,"ул. Ленина, 7, Шуя","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",56.853828,41.377965,"4,6",94.0,93.0,100.0,,,,,,2024-06-24 18:09:13
33427495037,Альфа-Банк,Дубна,"просп. Боголюбова, 14А, Дубна","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",56.739396,37.168298,"4,6",78.0,79.0,77.0,67.0,,,,,2024-06-24 07:21:05
173207722556,Альфа-Банк,Новочебоксарск,"Советская ул., 15, Новочебоксарск","'mon': 10:00-19:00, 'tue': 10:00-19:00, 'wed': 10:00-19:00, 'thu': 10:00-19:00, 'fri': 10:00-19:00, 'sat': выходной, 'sun': выходной",56.116077,47.481497,"4,9",94.0,92.0,93.0,98.0,100.0,,,,2024-06-23 21:39:01
44659184075,Альфа-Банк,Тара,"ул. Ленина, 77, Тара","'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",56.89412,74.379706,,,,,,,,,,2024-06-24 17:06:52
106976603331,Альфа-Банк,Владикавказ,"ул. Генерала Плиева, 10, Владикавказ","'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",43.020339,44.678052,"3,7",58.0,59.0,67.0,27.0,60.0,,,,2024-06-23 18:43:07
