city,address,rating,lat,lon
Наро-Фоминск,"Профсоюзная ул., 2А, Наро-Фоминск","4,8",55.377792,36.735732
Наро-Фоминск,"площадь Свободы, 10, Наро-Фоминск","4,9",55.385946,36.728351
Наро-Фоминск,"ул. Пешехонова, 5Б, Наро-Фоминск","4,8",55.406546,36.720317
Находка,"Ленинская ул., 1, Находка","4,5",42.80989,132.87156
Находка,"Линейная ул., 8, Находка","4,4",42.83393,132.90281
Находка,"Луговая ул., 20, микрорайон Посёлок Ливадия, Находка","4,1",42.86968,132.67228
Находка,"Находкинский просп., 62А, Находка","4,6",42.79702,132.87247
Находка,"Портовая ул., 3, Находка","4,4",42.82289,132.89299
Находка,"Северный просп., 2/1, Находка","4,3",42.83663,132.88035
Находка,"Спортивная ул., 1, Находка","4,4",42.77944,132.85054
Находка,"ул. Пирогова, 66, Находка","4,6",42.77917,132.87163
Невинномысск,"Линейная ул., 19Б, Невинномысск","4,3",44.633295,41.941897
Невинномысск,"бул. Мира, 30, Невинномысск","4,5",44.64031,41.95055
Невинномысск,"ул. Гагарина, 61, Невинномысск","4,7",44.624177,41.947776
Невинномысск,"ул. Калинина, 180, Невинномысск","4,5",44.622911,41.973314
Нерюнгри,"просп. Ленина, 27, Нерюнгри","4,4",56.65432,124.71169
Нефтекамск,"Берёзовское ш., 10Б, Нефтекамск","4,7",56.10529,54.233162
Нефтекамск,"Парковая ул., 27, Нефтекамск","4,4",56.085819,54.237923
Нефтекамск,"Социалистическая ул., 47, Нефтекамск","4,4",56.091986,54.253826
Нефтекамск,"Юбилейный просп., 1, Нефтекамск","4,4",56.098151,54.245459
Нефтекамск,"ул. Карла Маркса, 11, Нефтекамск","4,4",56.079632,54.24082
Нефтекамск,"ул. Ленина, 21В, Нефтекамск","4,7",56.093041,54.23514
Нефтеюганск,"12, микрорайон 8А, Нефтеюганск","4,7",61.092635,72.635316
Нефтеюганск,"2/1, 9-й микрорайон, Нефтеюганск","4,7",61.099226,72.620314
Нефтеюганск,"50, микрорайон 16А, Нефтеюганск","4,8",61.080951,72.618352
Нижневартовск,"Интернациональная ул., 10, Нижневартовск","4,7",60.947638,76.59107
Нижневартовск,"Омская ул., 11, Нижневартовск","4,6",60.938248,76.564271
Нижневартовск,"Спортивная ул., 15, Нижневартовск","4,7",60.940378,76.59887
Нижневартовск,"ул. 60 лет Октября, 53, Нижневартовск","4,5",60.925809,76.592722
Нижневартовск,"ул. Дружбы Народов, 28Б, Нижневартовск","4,6",60.934183,76.602084
Нижневартовск,"ул. Ленина, 46, Нижневартовск","4,4",60.933199,76.593912
Нижневартовск,"ул. Мира, 27, стр. 2, Нижневартовск","4,7",60.945491,76.570557
Нижневартовск,"ул. Нефтяников, 44, Нижневартовск","4,6",60.93763,76.576497
Нижнекамск,"просп. Вахитова, 27, Нижнекамск","4,6",55.645664,51.83603
Нижнекамск,"просп. Мира, 5А, Нижнекамск","4,6",55.651798,51.81575
Нижнекамск,"просп. Химиков, 21А, Нижнекамск","4,8",55.623252,51.791675
Нижнекамск,"просп. Химиков, 49Б, Нижнекамск","4,6",55.634878,51.8095
Нижнекамск,"ул. Кайманова, 16, Нижнекамск","4,3",55.655542,51.845528
Нижнекамск,"ул. Тукая, 31, Нижнекамск","4,6",55.627342,51.806126
Нижнекамск,"ул. Чулман, 17А, Нижнекамск","4,8",55.650199,51.803006
Нижнеудинск,"Октябрьская ул., 68, Нижнеудинск","4,5",54.90939,99.038425
Нижнеудинск,"ул. Масловского, 11, Нижнеудинск","4,4",54.895516,99.030387
Нижний Новгород,"Берёзовская ул., 65, Нижний Новгород","4,7",56.322601,43.881643
Нижний Новгород,"Берёзовская ул., 95, Нижний Новгород","4,5",56.334771,43.874162
Нижний Новгород,"Бурнаковская ул., 51А, Нижний Новгород","4,6",56.340358,43.91565
Нижний Новгород,"Заречная ул., 3, Нижний Новгород","4,5",56.29001,43.857001
Нижний Новгород,"Заречный бул., 3, Нижний Новгород","4,4",56.284956,43.9361
Нижний Новгород,"Казанское ш., 11, Нижний Новгород","4,3",56.290658,44.073257
Нижний Новгород,"Казанское ш., 5, Нижний Новгород","4,4",56.295403,44.075391
Нижний Новгород,"Космическая ул., 51, Нижний Новгород","4,5",56.230057,43.820756
Нижний Новгород,"Молодёжный просп., 28А, Нижний Новгород","4,5",56.242764,43.853227
Нижний Новгород,"Мончегорская ул., 6А, корп. 2, Автозаводский район, микрорайон Мончегорский, Нижний Новгород","4,6",56.234721,43.831395
Нижний Новгород,"Московское ш., 173, Нижний Новгород","4,6",56.314777,43.888381
Нижний Новгород,"Октябрьская ул., 35, Нижний Новгород","4,4",56.322179,44.009953
Нижний Новгород,"Совнаркомовская ул., 34, Нижний Новгород","4,4",56.326126,43.956909
Нижний Новгород,"Сормовское ш., 20, Нижний Новгород","4,3",56.319565,43.926801
Нижний Новгород,"Союзный просп., 3А, Нижний Новгород","4,5",56.358388,43.856403
Нижний Новгород,"Южное ш., 35, Нижний Новгород","4,5",56.228262,43.864676
Нижний Новгород,"площадь Максима Горького, 4, Нижний Новгород","4,4",56.314281,43.990301
Нижний Новгород,"просп. Гагарина, 101, корп. 5, Нижний Новгород","4,4",56.236476,43.953794
Нижний Новгород,"просп. Гагарина, 108, Нижний Новгород","4,5",56.271832,43.97734
Нижний Новгород,"просп. Гагарина, 180, Нижний Новгород","4,5",56.241685,43.964951
Нижний Новгород,"просп. Гагарина, 20, Нижний Новгород","4,4",56.300448,43.984814
Нижний Новгород,"просп. Гагарина, 228, Нижний Новгород","4,4",56.228078,43.945318
Нижний Новгород,"просп. Ленина, 29, Нижний Новгород","4,6",56.288862,43.930093
Нижний Новгород,"просп. Ленина, 53, Нижний Новгород","4,6",56.277086,43.920974
Нижний Новгород,"просп. Октября, 25, Автозаводский район, жилой район Соцгород, микрорайон Соцгород-1, Нижний Новгород","4,4",56.256696,43.867091
Нижний Новгород,"просп. Октября, 3, Автозаводский район, жилой район Соцгород, микрорайон Соцгород-1, Нижний Новгород","4,6",56.243599,43.862911
Нижний Новгород,"ул. Баумана, 50, Нижний Новгород","4,4",56.279506,43.951583
Нижний Новгород,"ул. Бекетова, 13, Нижний Новгород","4,5",56.290609,43.998126
Нижний Новгород,"ул. Бекетова, 3Б, Нижний Новгород","4,5",56.290877,43.987395
Нижний Новгород,"ул. Белинского, 69, Нижний Новгород","4,3",56.317615,44.022251
Нижний Новгород,"ул. Ванеева, 24, Нижний Новгород","4,4",56.308759,44.023395
Нижний Новгород,"ул. Ванеева, 90, Нижний Новгород","4,5",56.297459,44.03442
Нижний Новгород,"ул. Веденяпина, 21, Нижний Новгород","4,5",56.232269,43.87576
Нижний Новгород,"ул. Героев Космоса, 8А, Нижний Новгород","4,7",56.359927,43.821516
Нижний Новгород,"ул. Героя Советского Союза Прыгунова, 7А, Нижний Новгород","4,5",56.233531,43.859441
Нижний Новгород,"ул. Дьяконова, 24А, Нижний Новгород","4,6",56.262681,43.883839
Нижний Новгород,"ул. Карла Маркса, 7А, Канавинский район, жилой район Мещерское Озеро, Нижний Новгород","4,6",56.344105,43.927589
Нижний Новгород,"ул. Коминтерна, 160, Нижний Новгород","4,7",56.345609,43.870703
Нижний Новгород,"ул. Коминтерна, 168, Нижний Новгород","4,2",56.349954,43.866972
Нижний Новгород,"ул. Коминтерна, 4, Нижний Новгород","4,4",56.337144,43.883761
Нижний Новгород,"ул. Краснодонцев, 7, Нижний Новгород","4,3",56.24912,43.850751
Нижний Новгород,"ул. Культуры, 113, Нижний Новгород","4,3",56.344223,43.838342
Нижний Новгород,"ул. Максима Горького, 144, Нижний Новгород","4,3",56.314852,43.997399
Нижний Новгород,"ул. Маршала Рокоссовского, 17, Советский район, жилой район Кузнечиха, Нижний Новгород","4,6",56.283945,44.041111
Нижний Новгород,"ул. Октябрьской Революции, 66, Нижний Новгород","4,6",56.30737,43.936709
Нижний Новгород,"ул. Плотникова, 5, Нижний Новгород","4,6",56.258536,43.853283
Нижний Новгород,"ул. Родионова, 17, Нижний Новгород","4,4",56.319723,44.053808
Нижний Новгород,"ул. Сергея Есенина, 17А, Канавинский район, жилой район Мещерское Озеро, Нижний Новгород","4,6",56.334462,43.937131
Нижний Новгород,"ул. Чаадаева, 16, Нижний Новгород","4,4",56.329959,43.84644
Нижний Новгород,"ул. Чкалова, 3, Нижний Новгород","4,4",56.31904,43.94462
Новоалтайск,"1/2, 8-й микрорайон, Новоалтайск","4,5",53.411374,83.932414
Новоалтайск,"ул. 22-го Партсъезда, 10, Новоалтайск","4,4",53.392628,83.937864
Новоалтайск,"ул. Космонавтов, 16А, Новоалтайск","4,7",53.419131,83.93614
Нововоронеж,"Парковый пр., 10, Нововоронеж","4,4",51.317787,39.213295
Нововоронеж,"ул. Мира, 20, Нововоронеж","4,2",51.310469,39.215621
Новодвинск,"ул. Добровольского, 6, Новодвинск","4,5",64.412724,40.822123
Новокузнецк,"Зыряновская ул., 78, Новокузнецк","4,4",53.79511,87.352305
Новокузнецк,"просп. Авиаторов, 51, Новокузнецк","4,5",53.900171,87.125123
Новокузнецк,"просп. Архитекторов, 14А, Новокузнецк","4,4",53.893007,87.114719
Новокузнецк,"просп. Бардина, 4, Новокузнецк","4,3",53.748057,87.120125
Новокузнецк,"просп. Курако, 20, Новокузнецк","4,5",53.754947,87.108796
Новокузнецк,"просп. Н.С. Ермакова, 11, Новокузнецк","4,7",53.767768,87.131219
Новокузнецк,"просп. Строителей, 72, Новокузнецк","4,5",53.773929,87.126116
Новокузнецк,"просп. Шахтёров, 18, микрорайон Новобайдаевский, Новокузнецк","4,6",53.780192,87.28761
Новокузнецк,"ул. 40 лет ВЛКСМ, 24А, Новокузнецк","4,4",53.834,87.180691
Новокузнецк,"ул. Веры Соломиной, 3, Новокузнецк","4,3",53.748095,87.055204
Новокузнецк,"ул. Кирова, 103, Новокузнецк","4,3",53.757858,87.166384
Новокузнецк,"ул. Кирова, 23А, Новокузнецк","4,2",53.757844,87.120845
Новокузнецк,"ул. Ленина, 43, Новокузнецк","4,7",53.776425,87.202707
Новокузнецк,"ул. Обнорского, 22А, Новокузнецк","4,6",53.772733,87.198433
Новокузнецк,"ул. Орджоникидзе, 35, Новокузнецк","4,4",53.763635,87.12498
Новокузнецк,"ул. Пушкина, 22, микрорайон Абашево, Новокузнецк","4,6",53.80088,87.374806
Новокузнецк,"ул. Тольятти, 27, Новокузнецк","4,8",53.759422,87.147571
Новокузнецк,"ул. Тореза, 105, Новокузнецк","4,5",53.818751,87.156075
Новокузнецк,"ул. Тореза, 20, Новокузнецк","4,5",53.833638,87.174005
Новокузнецк,"ул. Тореза, 75, Новокузнецк","4,4",53.825048,87.163026
Новокузнецк,"ул. Циолковского, 29, Новокузнецк","4,4",53.747837,87.13385
Новокуйбышевск,"Молодёжная ул., 1, Новокуйбышевск","4,7",53.089589,49.961132
Новокуйбышевск,"просп. Победы, 2, Новокуйбышевск","4,5",53.100386,49.958884
Новокуйбышевск,"ул. Дзержинского, 29, Новокуйбышевск","4,5",53.096277,49.970117
Новокуйбышевск,"ул. Миронова, 6, Новокуйбышевск","4,4",53.096591,49.948773
Новомосковск,"Комсомольская ул., 36/14, Новомосковск","4,6",54.010757,38.291752
Новомосковск,"ул. Генерала Белова, 5/10, Новомосковск","4,6",54.029746,38.315949
Новомосковск,"ул. Космонавтов, 11, Новомосковск","4,6",54.011403,38.263826
Новомосковск,"ул. Мира, 36, Новомосковск","4,4",54.024181,38.261272
Новомосковск,"ул. Орджоникидзе, 1, Новомосковск","4,3",54.033326,38.262087
Новомосковск,"ул. Шахтёров, 16/8, Новомосковск","4,7",54.006819,38.292026
Новороссийск,"Анапское ш., 18А, Новороссийск","4,5",44.728277,37.758075
Новороссийск,"Малоземельская ул., 4, Новороссийск","4,5",44.686661,37.76815
Новороссийск,"Сухумское ш., 38, Новороссийск","4,5",44.736789,37.79782
Новороссийск,"Тобольская ул., 7, Новороссийск","4,7",44.737769,37.732126
Новороссийск,"просп. Дзержинского, 198, Новороссийск","4,6",44.679501,37.780833
Новороссийск,"просп. Дзержинского, 207, Новороссийск","4,5",44.686298,37.778739
Новороссийск,"просп. Ленина, 10, Новороссийск","4,4",44.702908,37.784474
Новороссийск,"ул. Бирюзова, 2, Новороссийск","4,4",44.722131,37.769369
Новороссийск,"ул. Видова, 179, Новороссийск","4,6",44.743243,37.724921
Новороссийск,"ул. Советов, 14, Новороссийск","4,7",44.724277,37.768114
Новосибирск,"66, Ленинский район, микрорайон Горский, Новосибирск","4,7",54.993162,82.891866
Новосибирск,"Большевистская ул., 151, Новосибирск","4,7",54.996704,82.966586
Новосибирск,"Выборная ул., 125/1, Новосибирск","4,3",55.003534,83.02131
Новосибирск,"Гусинобродское ш., 31, Новосибирск","4,5",55.039048,83.014362
Новосибирск,"Колхидская ул., 2, Новосибирск","4,6",54.988662,82.815485
Новосибирск,"Комсомольская ул., 10, Кировский район, Северо-Чемской жилмассив, Новосибирск","4,7",54.95746,82.964244
Новосибирск,"Красный просп., 46, Новосибирск","4,5",55.033545,82.919885
Новосибирск,"Красный просп., 88, Новосибирск","4,4",55.050794,82.915339
Новосибирск,"Кубовая ул., 108, Новосибирск","4,2",55.130019,82.892986
Новосибирск,"Курганская ул., 38/2, Новосибирск","4,5",54.970406,82.842256
Новосибирск,"Лазурная ул., 17, Новосибирск","4,3",55.032266,83.013096
Новосибирск,"Магистральная ул., 7, Калининский район, микрорайон Пашино, Новосибирск","4,4",55.162078,82.980229
Новосибирск,"Морской просп., 18, Советский район, микрорайон Академгородок, Новосибирск",,54.839572,83.107417
Новосибирск,"Новосибирская ул., 28, Новосибирск","4,4",54.986961,82.843258
Новосибирск,"Оловозаводская ул., 18/1, Кировский район, Северо-Чемской жилмассив, Новосибирск","4,4",54.963007,82.951311
Новосибирск,"Рассветная ул., 10, Калининский район, микрорайон Снегири, Новосибирск","4,4",55.109605,82.975089
Новосибирск,"Серебренниковская ул., 20, Новосибирск","4,5",55.024743,82.926454
Новосибирск,"Ученическая ул., 2/1, Новосибирск","4,3",54.942258,83.12838
Новосибирск,"Учительская ул., 24, Новосибирск","4,5",55.078858,82.969608
Новосибирск,"просп. Дзержинского, 30/1, Новосибирск","4,4",55.056357,82.976749
Новосибирск,"просп. Карла Маркса, 14, Новосибирск","4,3",54.985875,82.9014
Новосибирск,"просп. Карла Маркса, 22, Новосибирск","4,4",54.989026,82.906618
Новосибирск,"ул. 40 лет Комсомола, 5, Новосибирск","4,4",54.859148,82.980515
Новосибирск,"ул. Богдана Хмельницкого, 11, Новосибирск","4,6",55.068558,82.939324
Новосибирск,"ул. Бориса Богаткова, 206А, Новосибирск","4,6",55.032998,82.972376
Новосибирск,"ул. Бориса Богаткова, 208/1, Новосибирск","4,4",55.035746,82.97617
Новосибирск,"ул. Бориса Богаткова, 262, Новосибирск","4,5",55.04047,82.982454
Новосибирск,"ул. Героев Революции, 10, Новосибирск","4,7",54.973335,83.098678
Новосибирск,"ул. Гидростроителей, 7, Советский район, микрорайон Шлюз, Новосибирск","4,4",54.848338,83.045161
Новосибирск,"ул. Гоголя, 1, Новосибирск","4,5",55.042252,82.914015
Новосибирск,"ул. Гоголя, 43/1, Новосибирск","4,5",55.044235,82.938556
Новосибирск,"ул. Гребенщикова, 8, Калининский район, микрорайон Родники, Новосибирск","4,7",55.110145,82.942085
Новосибирск,"ул. Демакова, 20, Советский район, микрорайон Академгородок, Новосибирск","4,3",54.863257,83.109533
Новосибирск,"ул. Дмитрия Донского, 33, Новосибирск","4,3",55.063319,82.897567
Новосибирск,"ул. Дуси Ковальчук, 394, Новосибирск","4,3",55.064697,82.926611
Новосибирск,"ул. Дуси Ковальчук, 75, Новосибирск","4,6",55.052891,82.89439
Новосибирск,"ул. Зорге, 269, Кировский район, Затулинский жилмассив, Новосибирск","4,2",54.934179,82.923305
Новосибирск,"ул. Кирова, 108, Новосибирск","4,4",55.012788,82.952419
Новосибирск,"ул. Кирова, 76, Новосибирск","4,4",55.017001,82.942936
Новосибирск,"ул. Кошурникова, 8/1, Новосибирск","4,4",55.042896,82.952985
Новосибирск,"ул. Кропоткина, 118, Новосибирск","4,4",55.055926,82.929658
Новосибирск,"ул. Крылова, 29, Новосибирск","4,6",55.041423,82.92855
Новосибирск,"ул. Лейтенанта Амосова, 77, Новосибирск","3,5",55.160594,82.958694
Новосибирск,"ул. Ленина, 59, Новосибирск","4,4",55.034084,82.900613
Новосибирск,"ул. Лыкова, 7, Советский район, микрорайон Академгородок, Новосибирск","4,5",54.860913,83.084141
Новосибирск,"ул. Макаренко, 22, Калининский район, микрорайон Юбилейный, Новосибирск","4,6",55.098438,82.967668
Новосибирск,"ул. Мичурина, 23, Новосибирск","4,2",55.041805,82.921032
Новосибирск,"ул. Пархоменко, 26, Новосибирск","4,4",54.987577,82.85947
Новосибирск,"ул. Петухова, 74, Новосибирск","4,4",54.937494,82.909534
Новосибирск,"ул. Покрышкина, 1, Новосибирск","4,5",54.979754,82.894078
Новосибирск,"ул. Сибиряков-Гвардейцев, 50, Новосибирск","4,3",54.963305,82.90055
Новосибирск,"ул. Сибиряков-Гвардейцев, 62, Новосибирск","4,9",54.938745,82.896398
Новосибирск,"ул. Станиславского, 28, Новосибирск","4,4",54.975562,82.872278
Новосибирск,"ул. Станиславского, 3, Новосибирск","4,4",54.98965,82.871102
Новосибирск,"ул. Титова, 27, Новосибирск","4,4",54.981118,82.870411
Новосибирск,"ул. Титова, 7, Новосибирск","4,5",54.982424,82.88529
Новосибирск,"ул. Челюскинцев, 30/1, Новосибирск","4,4",55.039626,82.906849
Новосибирск,"ул. Шмидта, 12, Новосибирск","4,3",54.975037,83.080653
Новотроицк,"Советская ул., 118А, Новотроицк","4,6",51.191783,58.283876
Новотроицк,"Советская ул., 62А, Новотроицк","4,3",51.196274,58.31516
Новотроицк,"Советская ул., 82, Новотроицк","4,4",51.194779,58.297161
Новотроицк,"ул. Мира, 9, Новотроицк","4,4",51.206276,58.298918
Новоуральск,"Комсомольская ул., 23, Новоуральск","4,3",57.24922,60.073595
Новоуральск,"ул. Мичурина, 25, Новоуральск","4,3",57.248278,60.098291
Новоуральск,"ул. Фрунзе, 9, Новоуральск","4,5",57.246044,60.086389
Новочебоксарск,"Советская ул., 15, Новочебоксарск","4,5",56.115901,47.482288
Новочебоксарск,"ул. 10-й Пятилетки, 31, Новочебоксарск","4,6",56.110061,47.446852
Новочебоксарск,"ул. Винокурова, 20, Новочебоксарск","4,5",56.119629,47.492839
Новочебоксарск,"ул. Винокурова, 51, Новочебоксарск","4,7",56.109704,47.480208
Новочебоксарск,"ул. Строителей, 16, Новочебоксарск","4,7",56.115212,47.456853
Новочеркасск,"Баклановский просп., 140, Новочеркасск","4,5",47.422881,40.061978
Новочеркасск,"Платовский просп., 59Б, Новочеркасск","4,7",47.410643,40.1028
Новочеркасск,"Платовский просп., 71, Новочеркасск","4,7",47.40736,40.092841
Новочеркасск,"Привокзальная ул., 12, Новочеркасск","4,4",47.478179,40.06947
Новочеркасск,"Ровная ул., 1, Новочеркасск","4,7",47.489907,40.095521
Новочеркасск,"просп. Ермака, 82, Новочеркасск","4,7",47.418339,40.102101
Новочеркасск,"ул. Визирова, 9/2, Новочеркасск","4,2",47.484701,40.06169
Новочеркасск,"ул. Николаевой-Терешковой, 5, Новочеркасск","4,5",47.409345,40.255107
Новый Уренгой,"2, корп. 2, район Северная Жилая Часть, микрорайон Советский, Новый Уренгой","4,4",66.118337,76.677529
Новый Уренгой,"3, корп. 1, район Южная Жилая Часть, микрорайон Оптимистов, Новый Уренгой","4,7",66.081918,76.650485
Новый Уренгой,"Спортивная ул., 3, район Коротчаево, Новый Уренгой","4,3",65.921088,78.196558
Новый Уренгой,"Таёжная ул., 30А, Новый Уренгой","4,7",66.078836,76.660825
Новый Уренгой,"ул. 26-го съезда КПСС, 15Б, Новый Уренгой","4,6",66.088082,76.68738
Ногинск,"Аптечный пер., 3, Ногинск","4,6",55.876869,38.468348
Ногинск,"Трудовая ул., 4Б, Ногинск","4,7",55.8543,38.438615
Ногинск,"ул. 3-го Интернационала, 113, Ногинск","4,8",55.852434,38.431746
Ногинск,"ул. 3-го Интернационала, 171, Ногинск","4,6",55.84255,38.405916
Ногинск,"ул. 3-го Интернационала, 39, Ногинск","4,8",55.85718,38.450868
Ногинск,"ул. Декабристов, 79Б, Ногинск","4,7",55.877683,38.430893
Норильск,"Бауманская ул., 16А, Норильск","4,5",69.492674,88.377515
Норильск,"Енисейская ул., 8А, Норильск","4,4",69.495168,88.395464
Норильск,"Ленинский просп., 42, корп. 1, Норильск","4,3",69.355709,88.189631
Норильск,"Шахтёрская ул., 17, Норильск","4,4",69.352806,87.755396
Норильск,"площадь Металлургов, 1, Норильск","4,5",69.357848,88.178732
Норильск,"ул. Богдана Хмельницкого, 7, Норильск","4,3",69.342519,88.21224
Норильск,"ул. Диксона, 5, Норильск","4,3",69.485782,88.382823
Норильск,"ул. Павлова, 12, Норильск","4,4",69.348921,88.215017
Ноябрьск,"Советская ул., 16А, Ноябрьск","4,5",63.186585,75.445053
Ноябрьск,"просп. Мира, 76, Ноябрьск","4,7",63.201712,75.440494
Ноябрьск,"ул. Ленина, 10Б, микрорайон Вынгапуровский, Ноябрьск","4,6",62.983082,76.994675
Ноябрьск,"ул. Ленина, 22А, Ноябрьск","4,4",63.196501,75.442177
Нягань,"5А, 4-й микрорайон, Нягань","4,6",62.142598,65.430921
Нягань,"ул. Ленина, 25, Нягань","4,6",62.1494,65.431382
Обнинск,"просп. Ленина, 50, Обнинск","4,6",55.090929,36.613377
Обнинск,"просп. Маркса, 46, Обнинск","4,8",55.116163,36.597046
Обнинск,"просп. Маркса, 79, Обнинск","4,6",55.121958,36.605484
Обнинск,"ул. Курчатова, 18А, Обнинск","4,6",55.103281,36.615439
Одинцово,"Вокзальная ул., 2, Одинцово","4,5",55.672671,37.281926
Одинцово,"Можайское ш., 112А, Одинцово","4,3",55.685148,37.302848
Одинцово,"Можайское ш., 71, Одинцово","4,5",55.677639,37.280365
Одинцово,"Молодёжная ул., 21, Одинцово","4,8",55.678263,37.271377
Одинцово,"бул. Любы Новосёловой, 18, Одинцово","4,6",55.675529,37.259652
Одинцово,"ул. Маковского, 16, Одинцово","4,6",55.664822,37.282793
Одинцово,"ул. Чикина, 12, Одинцово","4,5",55.686829,37.290546
Озерск,"Строительная ул., 56, Озерск","4,5",55.766796,60.719922
Озерск,"бул. Луначарского, 17А, Озерск","4,3",55.755078,60.691401
Озерск,"просп. Карла Маркса, 4В, Озерск","3,7",55.752479,60.684225
Озерск,"просп. Победы, 16, Озерск","4,1",55.769478,60.702412
Оленегорск,"Ленинградский просп., 5, Оленегорск","4,3",68.139524,33.27706
Омск,"15-я Рабочая ул., 24, Омск","4,4",54.939477,73.423869
Омск,"3, микрорайон Входной, Омск","4,1",54.950257,73.169972
Омск,"3-я Молодёжная ул., 49, Омск","4,3",54.950542,73.454827
Омск,"6-я Станционная ул., 39, Омск","4,4",54.924368,73.472142
Омск,"Заозёрная ул., 26, Омск","4,4",55.048145,73.314689
Омск,"Иркутская ул., 70/1, Омск","4,4",54.988108,73.401529
Омск,"Космический просп., 18Д, посёлок Чкаловский, Омск","4,6",54.970226,73.448749
Омск,"Краснознамённая ул., 26, корп. 3, Омск","4,5",55.035638,73.454863
Омск,"Мельничная ул., 87, корп. 1, Омск","4,6",54.912274,73.314129
Омск,"Нефтезаводская ул., 28, корп. 4, Омск","4,4",55.037117,73.266083
Омск,"Российская ул., 13, микрорайон Крутая Горка, Омск","4,4",55.369899,73.220655
Омск,"Сибирский просп., 12, Омск","4,6",54.910731,73.456238
Омск,"Тарская ул., 22, Омск","4,4",54.992921,73.368894
Омск,"просп. Карла Маркса, 16, Омск","4,4",54.970583,73.382468
Омск,"просп. Карла Маркса, 24, Омск","4,5",54.963326,73.385189
Омск,"просп. Карла Маркса, 64, Омск","4,4",54.945131,73.385131
Омск,"просп. Комарова, 6/1, Омск","4,4",54.996511,73.284774
Омск,"просп. Мира, 43, Омск","4,3",55.028774,73.269795
Омск,"просп. Мира, 46, Омск","4,7",55.029179,73.285822
Омск,"ул. 10 лет Октября, 138, корп. 2, Омск","4,7",54.985694,73.416951
Омск,"ул. 12 Декабря, 115, Омск","4,6",54.951069,73.327931
Омск,"ул. 22 Апреля, 19/1, микрорайон Городок Нефтяников, Омск","4,4",55.041072,73.27768
Омск,"ул. 50 лет Октября, 29, посёлок Новоомский","3,9",54.843061,73.298269
Омск,"ул. 50 лет Профсоюзов, 111, микрорайон Городок Нефтяников, Омск","4,5",55.032445,73.249903
Омск,"ул. 70 лет Октября, 12, корп. 1, Омск","4,6",54.984923,73.314873
Омск,"ул. 70 лет Октября, 19, Омск","4,2",54.980684,73.322074
Омск,"ул. Багратиона, 2, посёлок Амурский, Омск","4,5",55.020613,73.409258
Омск,"ул. Багратиона, 23, корп. 1, посёлок Амурский, Омск","4,6",55.027651,73.421761
Омск,"ул. Богдана Хмельницкого, 214, Омск","4,2",54.960118,73.413043
Омск,"ул. Василия Товстухо, 1А, посёлок Чкаловский, Омск","4,6",54.978751,73.465536
Омск,"ул. Ватутина, 5Б, Омск","4,6",54.98837,73.27496
Омск,"ул. Герцена, 232/1, Омск","4,6",55.024286,73.376871
Омск,"ул. Гуртьева, 37/1, Омск","4,7",54.91996,73.41185
Омск,"ул. Дианова, 26, Омск","4,7",54.99601,73.232692
Омск,"ул. Дианова, 7/1, Омск","4,6",54.993539,73.26196
Омск,"ул. Кирова, 10, корп. 2, Омск","4,3",54.94745,73.418042
Омск,"ул. Конева, 20/1, Омск","4,5",54.979576,73.314979
Омск,"ул. Косенкова, 16А, микрорайон Береговой, Омск","4,1",55.175756,73.217951
Омск,"ул. Котельникова, 10, Омск","4,5",54.936166,73.377894
Омск,"ул. Красный Путь, 111, Омск","4,5",55.006734,73.343907
Омск,"ул. Красный Путь, 24, корп. 1, Омск","4,6",54.998184,73.356426
Омск,"ул. Крупской, 10, Омск","4,4",55.004246,73.295768
Омск,"ул. Маршала Жукова, 4/1, Омск","4,6",54.984583,73.385878
Омск,"ул. Масленникова, 62, Омск","4,5",54.973151,73.395366
Омск,"ул. Олега Кошевого, 21/1, Омск","4,6",54.933088,73.329548
Оренбург,"Алтайская ул., 2/1, Оренбург","4,6",51.774497,55.166853
Оренбург,"Беляевская ул., 29, Оренбург","4,6",51.720132,55.127398
Оренбург,"Брестская ул., 5, Оренбург","4,6",51.827923,55.146981
Оренбург,"Восточная ул., 31, Оренбург","4,3",51.785414,55.151655
Оренбург,"Новая ул., 4/5, Оренбург","4,7",51.80998,55.093677
Оренбург,"Салмышская ул., 46, стр. 1, Оренбург","4,6",51.821606,55.167083
Оренбург,"Туркестанская ул., 9, Оренбург","4,6",51.768309,55.116048
Оренбург,"Шарлыкское ш., 1/2, Оренбург","4,4",51.844744,55.118119
Оренбург,"просп. Братьев Коростелёвых, 7, Оренбург","4,9",51.787089,55.075944
Оренбург,"просп. Гагарина, 10, Оренбург","4,4",51.775021,55.150439
Оренбург,"просп. Гагарина, 48/1, Оренбург","4,6",51.775701,55.184136
Оренбург,"просп. Дзержинского, 26, Оренбург","4,8",51.835509,55.128861
Оренбург,"просп. Дзержинского, 27/2, Оренбург","4,5",51.837523,55.133985
Оренбург,"просп. Дзержинского, 5, Оренбург","4,8",51.82647,55.118091
Оренбург,"просп. Победы, 126, Оренбург","4,8",51.792712,55.126812
Оренбург,"просп. Победы, 18, Оренбург","4,4",51.776469,55.109573
Оренбург,"ул. Володарского, 16, Оренбург","4,7",51.76805,55.10154
Оренбург,"ул. Джангильдина, 15, Оренбург","4,7",51.833551,55.162343
Оренбург,"ул. Чкалова, 32, Оренбург","4,4",51.770769,55.133911
