city,address,rating,lat,lon
Петрозаводск,"ул. Ровио, 18, Петрозаводск","4,6",61.764411,34.371456
Петропавловск-Камчатский,"просп. 50 лет Октября, 24А, Петропавловск-Камчатский","3,2",53.05788,158.63341
Подольск,"Рабочая ул., 4, Подольск","4,3",55.429175,37.553514
Протвино,"ул. Ленина, 22, Протвино","4,3",54.873435,37.220589
Псков,"Рижский просп., 16, Псков","4,4",57.817002,28.315015
Псков,"ул. Яна Фабрициуса, 27, Псков","4,6",57.804718,28.358502
Пушкин,"Ленинградская ул., 29, Пушкин","3,2",59.726411,30.418941
Пушкино,"Московский просп., 9/2, Пушкино","4,8",56.010498,37.848098
Пыть-Ях,"17, 1-й микрорайон, Пыть-Ях","3,8",60.757535,72.839392
Пятигорск,"Октябрьская ул., 1, Пятигорск",,44.037197,43.074676
Пятигорск,"просп. Кирова, 65, Пятигорск",,44.03548,43.065216
Ревда,"ул. Максима Горького, 30, Ревда","4,0",56.800282,59.906967
Ржев,"ул. Ленина, 7, Ржев","3,7",56.265052,34.328759
Рославль,"Пролетарская ул., 46, Рославль","4,0",53.948576,32.858936
Россошь,"просп. Труда, 4Б, Россошь","4,4",50.193834,39.578019
Рубцовск,"просп. Ленина, 46, Рубцовск","4,2",51.521521,81.214287
Рузаевка,"Привокзальная площадь, 4, Рузаевка","3,6",54.057825,44.950098
Рыбинск,"ул. Кирова, 18, Центральный микрорайон, Рыбинск","4,9",58.050631,38.832445
Рязань,"Первомайский просп., 39/2, Рязань","4,3",54.628825,39.715732
Рязань,"ул. Ленина, 9, Рязань","4,3",54.623045,39.753757
Салават,"бул. Космонавтов, 13, Салават","4,0",53.352386,55.926504
Салехард,"ул. Мира, 2, Салехард","3,5",66.530726,66.615379
Самара,"Воронежская ул., 3, Самара","4,4",53.215995,50.25667
Самара,"Московское ш., 43, Самара","4,5",53.22246,50.191364
Самара,"Садовая ул., 256, Самара","4,7",53.202421,50.120127
Самара,"ул. Агибалова, 76, Самара","4,4",53.193634,50.121915
Самара,"ул. Гагарина, 64, Самара","4,4",53.20097,50.188498
Самара,"ул. Мичурина, 19В, Самара","4,3",53.203451,50.1405
Санкт-Петербург,"7-я линия Васильевского острова, 54, Санкт-Петербург","4,2",59.943616,30.277564
Санкт-Петербург,"Большая Конюшенная ул., 19/8, Санкт-Петербург","4,2",59.938631,30.323037
Санкт-Петербург,"Бухарестская ул., 74, корп. 3, Санкт-Петербург","4,3",59.871346,30.381625
Санкт-Петербург,"Дачный просп., 17, корп. 3, Санкт-Петербург","4,2",59.84391,30.249491
Санкт-Петербург,"Дунайский просп., 31, корп. 1, Санкт-Петербург","4,3",59.834809,30.383628
Санкт-Петербург,"Каменноостровский просп., 41, Санкт-Петербург","4,2",59.968308,30.309508
Санкт-Петербург,"Коломяжский просп., 15, корп. 2, Санкт-Петербург","4,3",60.001523,30.299438
Санкт-Петербург,"Комендантский просп., 13, корп. 1, Санкт-Петербург","4,4",60.009049,30.259778
Санкт-Петербург,"Ленинский просп., 130/6, Санкт-Петербург","4,3",59.852294,30.271123
Санкт-Петербург,"Лиговский просп., 73, Санкт-Петербург","4,2",59.925737,30.357074
Санкт-Петербург,"Малый просп. Петроградской стороны, 87, Санкт-Петербург","4,4",59.966872,30.308034
Санкт-Петербург,"Московский просп., 192-194, Санкт-Петербург","4,3",59.863365,30.321599
Санкт-Петербург,"Московский просп., 94, Санкт-Петербург","4,3",59.901743,30.319515
Санкт-Петербург,"Новочеркасский просп., 43/17, Санкт-Петербург","4,3",59.928217,30.41126
Санкт-Петербург,"Санкт-Петербургский просп., 29, Петергоф","4,3",59.879019,29.917645
Санкт-Петербург,"Средний просп. Васильевского острова, 33, Санкт-Петербург","4,7",59.943034,30.277429
Санкт-Петербург,"Фурштатская ул., 40, Санкт-Петербург","4,3",59.945387,30.360838
Санкт-Петербург,"просп. Большевиков, 21, Санкт-Петербург","4,2",59.905154,30.483009
Санкт-Петербург,"просп. Большевиков, 2Б, Санкт-Петербург","4,3",59.919355,30.472499
Санкт-Петербург,"просп. Науки, 14, корп. 1, Санкт-Петербург","4,2",60.012229,30.402942
Санкт-Петербург,"просп. Просвещения, 84, корп. 1, Санкт-Петербург","4,2",60.03683,30.415554
Санкт-Петербург,"просп. Стачек, 47Е, Санкт-Петербург","4,3",59.880523,30.260415
Санкт-Петербург,"просп. Тореза, 9, Санкт-Петербург","4,6",60.000263,30.364081
Санкт-Петербург,"просп. Энгельса, 139/21, Санкт-Петербург","4,2",60.051499,30.335119
Санкт-Петербург,"ул. Академика Лебедева, 31, корп. 2, Санкт-Петербург","4,2",59.958999,30.354011
Санкт-Петербург,"ул. Полярников, 6, Санкт-Петербург","4,4",59.876337,30.438102
Санкт-Петербург,"ул. Савушкина, 127, Санкт-Петербург","4,4",59.987303,30.219281
Саранск,"Коммунистическая ул., 52, Саранск","4,3",54.184003,45.179069
Сарапул,"ул. Горького, 15А, Центральный жилой район, Сарапул","3,4",56.475519,53.815221
Саратов,"Московская ул., 66, Саратов",,51.534492,46.037275
Саратов,"просп. Строителей, 19, Саратов","4,4",51.59779,45.967957
Саратов,"ул. имени А.М. Горького, 36, Саратов","4,4",51.532207,46.030792
Саратов,"ул. имени Василия Люкшина, 5, Саратов","4,5",51.531506,46.017745
Сафоново,"Советская ул., 56, Сафоново","4,3",55.116372,33.238286
Северодвинск,"ул. Ломоносова, 64, Северодвинск","3,9",64.555848,39.812804
Североморск,"ул. Сафонова, 13, Североморск","2,2",69.075762,33.420517
Северск,"Коммунистический просп., 63, Северск","3,3",56.600832,84.886186
Сергиев Посад,"Пионерская ул., 6, Сергиев Посад","5,0",56.312973,38.138495
Серов,"ул. Ленина, 161, Серов","5,0",59.605122,60.578205
Серпухов,"ул. Ворошилова, 127, Серпухов","4,9",54.920698,37.433571
Сестрорецк,"Приморское ш., 268, Сестрорецк",,60.083508,29.95444
Сибай,"просп. Горняков, 22, Сибай",,52.721181,58.664866
Смоленск,"ул. Николаева, 8, Смоленск","4,6",54.774068,32.042035
Советск,"ул. Победы, 21, Советск","3,0",55.081905,21.895375
Солнечногорск,"Советская ул., 7/16, Солнечногорск","4,5",56.186414,36.974513
Сочи,"Северная ул., 6, микрорайон Центральный, Сочи","4,8",43.594562,39.727598
Сочи,"Учительская ул., 3, микрорайон Светлана, Сочи","4,4",43.572868,39.735046
Сочи,"ул. Конституции СССР, 18, Сочи","4,4",43.590585,39.71963
Сочи,"ул. Молокова, 18/78, жилой район Адлер, Сочи","4,3",43.430402,39.924931
Спасск-Дальний,"ул. Борисова, 23, Спасск-Дальний","2,6",44.59787,132.81646
Ставрополь,"ул. 50 лет ВЛКСМ, 11/1, Ставрополь","4,3",45.01669,41.924509
Ставрополь,"ул. Дзержинского, 114, Ставрополь","4,4",45.044203,41.970952
Ставрополь,"ул. Ленина, 299, Ставрополь","4,3",45.03818,41.94768
Старый Оскол,"48, микрорайон Жукова, Старый Оскол","4,7",51.308808,37.883429
Стерлитамак,"Коммунистическая ул., 96, Стерлитамак","4,3",53.61781,55.907074
Ступино,"ул. Андропова, 63, Ступино","4,3",54.886539,38.06691
Сургут,"просп. Ленина, 38, Сургут","4,3",61.254688,73.394192
Сургут,"ул. Иосифа Каролинского, 13, Сургут","4,4",61.254576,73.447093
Сызрань,"Советская ул., 51, Сызрань","4,4",53.153088,48.467874
Сызрань,"просп. 50 лет Октября, 54А, Сызрань","4,1",53.121794,48.399826
Сыктывкар,"Коммунистическая ул., 46, Сыктывкар","4,4",61.663127,50.810554
Таганрог,"ул. Дзержинского, 1, Таганрог","4,1",47.221815,38.916078
Тайшет,"ул. Гагарина, 125А, Тайшет","3,7",55.935017,98.028629
Тамбов,"Советская ул., 104/14, Тамбов","4,5",52.719239,41.457197
Тейково,"Октябрьская ул., 12, Тейково","4,2",56.853735,40.538516
Темрюк,"ул. Ленина, 68, Темрюк","4,3",45.277763,37.370176
Тихвин,"ул. Карла Маркса, 50, Тихвин","4,4",59.643118,33.544818
Тихорецк,"ул. Энгельса, 101, Тихорецк","4,1",45.854241,40.126109
Тобольск,"1, 9-й микрорайон, Тобольск","4,9",58.2287,68.278411
Тольятти,"Революционная ул., 32, Тольятти","4,3",53.525435,49.274399
Тольятти,"Тополиная ул., 8А, Тольятти","4,8",53.544936,49.345537
Тольятти,"ул. Гагарина, 14, Тольятти","4,3",53.511665,49.421444
Томск,"Комсомольский просп., 53, Томск","4,8",56.475678,84.980986
Томск,"Красноармейская ул., 101А, Томск","4,6",56.462526,84.965984
Томск,"Тверская ул., 18, Томск","4,4",56.482926,84.971346
Томск,"пер. 1905 года, 14А, Томск","4,3",56.493765,84.950622
Тосно,"Вокзальная ул., 16, Тосно","4,2",59.54352,30.881779
Троицк,"ул. имени Ю.А. Гагарина, 41, Троицк","3,9",54.088773,61.559076
Туапсе,"ул. Софьи Перовской, 2, Туапсе","4,6",44.099214,39.079832
Тула,"Красноармейский просп., 27, Тула","4,3",54.198042,37.586545
Тула,"Советская ул., 10, Тула","4,3",54.194803,37.611472
Тула,"просп. Ленина, 54А, Тула","4,3",54.182206,37.604853
Тюмень,"Советская ул., 55, Тюмень","5,0",57.155279,65.547946
Тюмень,"ул. 50 лет Октября, 3, корп. 1, Тюмень","4,6",57.153107,65.568922
Тюмень,"ул. 8 Марта, 2/13, Тюмень","4,7",57.155103,65.544183
Тюмень,"ул. Газовиков, 65, Тюмень","4,7",57.17159,65.557397
Тюмень,"ул. Ленина, 57А, Тюмень","4,4",57.154313,65.534696
Тюмень,"ул. Пермякова, 23А, Тюмень","4,3",57.118793,65.580376
Тюмень,"ул. Республики, 155, Тюмень","4,1",57.137681,65.571033
Тюмень,"ул. Республики, 162, Тюмень","4,3",57.133442,65.576
Удомля,"ул. Попова, 23, Удомля","2,6",57.872524,35.007428
Узловая,"ул. Трегубова, 40, Узловая","2,2",53.977032,38.15949
Улан-Удэ,"ул. Ленина, 35, Улан-Удэ","4,7",51.82966,107.58408
Улан-Удэ,"ул. Терешковой, 2, Улан-Удэ",,51.80931,107.60095
Ульяновск,"Ульяновский просп., 6, Ульяновск","4,5",54.372592,48.585049
Ульяновск,"ул. Герасимова, 10, стр. 4, Ульяновск","4,7",54.296341,48.29501
Ульяновск,"ул. Гончарова, 25, Ульяновск","4,6",54.320567,48.399269
Усинск,"ул. Нефтяников, 50, Усинск",,65.993453,57.560495
Усолье-Сибирское,"ул. Орджоникидзе, 40, Усолье-Сибирское","3,5",52.75322,103.65681
Усть-Илимск,"просп. Мира, 2, Усть-Илимск","2,8",57.95758,102.73808
Уфа,"Первомайская ул., 24, Уфа","4,4",54.817407,56.0739
Уфа,"просп. Октября, 107А, Уфа","4,7",54.782744,56.03176
Уфа,"просп. Октября, 6, Уфа","4,3",54.742678,55.989135
Уфа,"ул. Ленина, 32/1, Уфа","4,3",54.727567,55.949017
Уфа,"ул. Маршала Жукова, 29, Уфа","4,7",54.771746,56.058745
Уфа,"ул. Менделеева, 130, Уфа","4,4",54.714382,56.00144
Фрязино,"просп. Мира, 8, Фрязино",,55.952641,38.053857
Хабаровск,"ул. Карла Маркса, 41, Хабаровск","4,4",48.48252,135.07296
Хабаровск,"ул. Ленина, 43, Хабаровск","4,4",48.47540,135.08035
Хабаровск,"ул. Муравьёва-Амурского, 36, Хабаровск","4,3",48.47706,135.06601
Хабаровск,"ул. Суворова, 32, Хабаровск","4,9",48.39321,135.10722
Ханты-Мансийск,"ул. Энгельса, 3, Ханты-Мансийск","4,9",61.004096,69.013799
Химки,"просп. Мельникова, 2Б, Химки","4,4",55.901183,37.407538
Чебаркуль,"ул. Ленина, 23, Чебаркуль","4,1",54.977232,60.364577
Чебоксары,"Ярославская ул., 27, Чебоксары","4,4",56.142546,47.254061
Чебоксары,"ул. Карла Маркса, 51, Чебоксары","4,3",56.133312,47.246875
Челябинск,"Комсомольский просп., 2А, Челябинск","4,3",55.192379,61.383123
Челябинск,"просп. Ленина, 73А, Челябинск","4,6",55.15947,61.37953
Челябинск,"ул. Доватора, 35, Челябинск","4,3",55.145921,61.382459
Челябинск,"ул. Кирова, 108, Челябинск","4,4",55.162541,61.399831
Челябинск,"ул. Молодогвардейцев, 32А, Челябинск","4,3",55.195442,61.331785
Челябинск,"ул. Свободы, 82, Челябинск","4,3",55.156194,61.412938
Челябинск,"ул. Чичерина, 38В, Челябинск","4,7",55.177098,61.298645
Череповец,"ул. Ленина, 68, Череповец","4,8",59.125328,37.923961
Черногорск,"Юбилейная ул., 16, Черногорск","3,6",53.826673,91.329856
Черняховск,"ул. Ленина, 39, Черняховск","4,4",54.631666,21.819027
Чистополь,"ул. Ленина, 42Д, Чистополь","3,9",55.369694,50.644581
Чита,"Хабаровская ул., 6, Чита","3,5",52.03924,113.50554
Шадринск,"Февральская ул., 54, Шадринск","3,9",56.084873,63.628597
Шатура,"просп. Ильича, 42, Шатура","4,0",55.575505,39.529637
Шелехов,"30А, 6-й квартал, Шелехов","3,1",52.20904,104.09253
Электросталь,"Советская ул., 14, Электросталь","4,8",55.790696,38.439019
Югорск,"ул. Ленина, 14, Югорск","4,4",61.313768,63.327626
Южно-Сахалинск,"ул. Ленина, 218, Южно-Сахалинск","4,7",46.95977,142.72899
Якутск,"просп. Ленина, 24, Якутск","4,4",62.02930,129.73423
Ялуторовск,"ул. Ленина, 28, Ялуторовск","4,0",56.651834,66.316176
Ярославль,"Ленинградский просп., 52А, Ярославль","4,6",57.68839,39.781937
Ярославль,"Московский просп., 125, Ярославль","4,9",57.595366,39.869334
Ярославль,"ул. Свободы, 2/40, Ярославль","4,4",57.625702,39.883357
Ярославль,"ул. Свободы, 29, Ярославль","4,3",57.625258,39.87361
Ярцево,"просп. Металлургов, 21Г, Ярцево","3,9",55.0489,32.727243
